conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1699209812867956988,Tue Sep 05 23:56:03 +0000 2023,0,$BTC A big chance in a million! Price: \3932133.0 (2023/09/06 08:52) #Bitcoin #FX #BTC #crypto,1699209812867956988,,,en,,0,0,0,https://twitter.com/bitoco_in/status/1699209812867956988,1177988321168871424,bitoco_in
1699209130727076267,Tue Sep 05 23:53:21 +0000 2023,704,I believe XRP will reach a high price like Bitcoin. In other words 500 #XRP can make 1M Dollars in the future. Brad Garlinghouse believes in a high price too. He said XRP can be the next #BITCOIN! The Future Is Now... https://t.co/xcd4mnuoE6,1699209130727076267,https://pbs.twimg.com/media/F5TNssQWYAAt60J.jpg,,en,𝕏 Mars,10,48,128,https://twitter.com/RippleXrpie/status/1699209130727076267,930453075457921029,RippleXrpie
1699165773241917832,Tue Sep 05 23:52:17 +0000 2023,1,@btchydra187 @DylanLeClair_ You are making a claim in your rebuttal that contradicts your own point: price trends to infinity Either Bitcoin security does depend on the value of miner rewards or it doesn't. I'm saying it does. You're saying it doesn't but then using a line of argument that it does.,1699208862916583897,,btchydra187,en,London,0,4,0,https://twitter.com/mattyTokenomics/status/1699208862916583897,1484007824015384577,mattyTokenomics
1699208546850615352,Tue Sep 05 23:51:01 +0000 2023,1,#Bitcoin price update! We could see some crazy price actions. Check our new video on Invested Minds #youtube channel. Soon online! https://t.co/QopsS7J57O https://t.co/6icyKvb8xC,1699208546850615352,https://pbs.twimg.com/media/F5TNKxNW0AAdEb_.jpg,,en,The Netherlands,0,0,0,https://twitter.com/Invested_Minds/status/1699208546850615352,1470920852493451277,Invested_Minds
1699208036089274674,Tue Sep 05 23:49:00 +0000 2023,0, What advice would you give to someone new to crypto investing? #btc #cryptocurrency #price #bitcoin #blockchain #crypto #money #usd #bitcoincash #buybitcoin #market #bubble #time,1699208036089274674,,,en,usa,0,1,0,https://twitter.com/MiccartA/status/1699208036089274674,1444390854186213378,MiccartA
1699207532747624816,Tue Sep 05 23:47:00 +0000 2023,0, Where do you see Ethereum's price by the end of the year? #btc #cryptocurrency #price #bitcoin #blockchain #crypto #money #usd #bitcoincash #buybitcoin #market #bubble #time,1699207532747624816,,,en,usa,0,2,0,https://twitter.com/MiccartA/status/1699207532747624816,1444390854186213378,MiccartA
1699165773241917832,Tue Sep 05 23:46:36 +0000 2023,0,@DylanLeClair_ you also can't compare previous halvings to future ones previous halvings preceded massive increases in price that offset halving rewards we can't expect bitcoin to double in price every 4 years forever. eventually it won't,1699207434298888669,,moneyhippie,en,,0,3,0,https://twitter.com/moneyhippie/status/1699207434298888669,848525197745500160,moneyhippie
1699205508668743909,Tue Sep 05 23:43:33 +0000 2023,0,@lukebelmar The closer we are to CBDC the faster Bitcoin price drop mark my word They hate competition and nothing not even assasination or nuke would stop them from demolishing anyone who try to touch their printing monopoly,1699206664430485953,,lukebelmar,en,,0,7,0,https://twitter.com/QuangMi75061024/status/1699206664430485953,1524618060799541248,QuangMi75061024
1699206516073550047,Tue Sep 05 23:42:57 +0000 2023,38,Both Prices of #Bitcoin and its OBV have been on an UPTREND for approximately 240 days and this is holding. With this uptrend holding the next price impulse can be in-development now... https://t.co/uNgT4gNvyF,1699206516073550047,https://pbs.twimg.com/media/F5TLHwjWMAA8fTr.jpg,,en,at the top of the charts,1,1,3,https://twitter.com/JavonTM1/status/1699206516073550047,3073851495,JavonTM1
1699205546807541946,Tue Sep 05 23:39:06 +0000 2023,3,Is it possible for bitcoin to be below $21k price in 2023? $btc $eth $ltc $doge $rose $vra $velo $dione $wtk $pepe $doge $labs $ator $inj $xbt $GALA $AXS $SAND $MATIC $FTM $SOL $KDA $ONE $MANA $RNDR $DOGE $XDC $QNT $xmr $monkey $shib $ada $forex $gbpusd,1699205546807541946,,,en,blockchain ,1,5,0,https://twitter.com/thesafetoken/status/1699205546807541946,1570505165962108930,thesafetoken
1699205365441691900,Tue Sep 05 23:38:23 +0000 2023,28,Cardano Price Prediction (ADA): September 2023 #Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #CoinMarketCap #blockchain #cryptocurrency #CardanoADA #btc $ADA https://t.co/LzoLQzRJXj,1699205365441691900,,,en,Voltaire,0,1,3,https://twitter.com/CardanoFeed/status/1699205365441691900,1373334050048466946,CardanoFeed
1699117421901001134,Tue Sep 05 23:37:56 +0000 2023,1,@oryxspioenkop @Rebel44CZ The number of destroyed russian equipment will soon exceed the price of #Bitcoin,1699205251465715951,,,en,MOON,0,0,0,https://twitter.com/alt312068354131/status/1699205251465715951,1698387033410969600,alt312068354131
1699123959877300390,Tue Sep 05 23:37:27 +0000 2023,0,@TateNews_ 40 #bitcoin is the price,1699205132229939607,,TateNews_,en,Bahamas,0,3,0,https://twitter.com/bigjeff_20/status/1699205132229939607,554944542,bigjeff_20
1699202234490441920,Tue Sep 05 23:25:57 +0000 2023,46,Web3 Minute - Episode 14 Will Bitcoin ETF's Affect Your Business? Watch For: Increased Trading Volume Rise in Price of Bitcoin More VC Funding in Web3 Opportunity to Present Your Brand Follow @Focusweb3 for Daily Web3 Alpha! Inquire About Our Marketing &amp; Consulting https://t.co/RYIfwNsBJL,1699202234490441920,https://pbs.twimg.com/ext_tw_video_thumb/1699201233561796608/pu/img/ujNuGEtS_BImQAmp.jpg,,en,Canada,0,1,3,https://twitter.com/Rossmacdonald1/status/1699202234490441920,73721915,Rossmacdonald1
1699187947033997417,Tue Sep 05 23:23:15 +0000 2023,3,@WhaleChart An American Bitcoin ETF won t affect its price,1699201558519669221,,WhaleFUD,en,,0,4,0,https://twitter.com/GameNationAus/status/1699201558519669221,1464144783526486052,GameNationAus
1699201386938831341,Tue Sep 05 23:22:34 +0000 2023,1,Bitcoin Price Prediction as SEC Delayed BTC ETF Approval Price Tanks To $25 600 https://t.co/oKJQKkpOec,1699201386938831341,,,en,,0,0,0,https://twitter.com/cryptohodlnews/status/1699201386938831341,1573961116715286528,cryptohodlnews
1699200415706075183,Tue Sep 05 23:18:43 +0000 2023,0,Bitcoin (btc) price recently dropped below $26 000 as the market was unsettled by a series of incidents. Reports of elon musk s spacex purportedly selling its bitcoin holdings.,1699200415706075183,,,en,,0,0,0,https://twitter.com/SunshineMilne2/status/1699200415706075183,1528415680168886273,SunshineMilne2
1699175478144192674,Tue Sep 05 23:13:11 +0000 2023,1,@IIICapital Bitcoin's only option is to go up in price,1699199024488722717,,IIICapital,en,,0,4,0,https://twitter.com/Mustafa_21_M/status/1699199024488722717,2236002471,Mustafa_21_M
1699090802868138134,Tue Sep 05 23:10:43 +0000 2023,1,@BTC_for_Freedom Everyone will buy Bitcoin. Then there is nobody left who wants to buy and the price goes back to its real value zero.,1699198404625129890,,BTC_for_Freedom,en,,0,5,0,https://twitter.com/0702Karl/status/1699198404625129890,4834851412,0702Karl
1699197733574197742,Tue Sep 05 23:08:03 +0000 2023,0,#Bitcoin Price in last 3 hours: +0.28% change Resistance around $25 800 Support around $25 700 Last $BTC Price: $25 766 Follow real-time price &amp; news: https://t.co/tuoG8jDx54 #bitcoinprice https://t.co/eX9rIQihGZ,1699197733574197742,https://pbs.twimg.com/media/F5TDVW9WMAAFlmJ.jpg,,en,,0,0,0,https://twitter.com/BitcoinpriceL/status/1699197733574197742,1428062645165363205,BitcoinpriceL
1699197366321000801,Tue Sep 05 23:06:36 +0000 2023,0,Weekly close risks BTC price double top 5 things to know in Bitcoin this week.,1699197366321000801,,,en,Dubai,0,1,0,https://twitter.com/Bradicoin10/status/1699197366321000801,1577376427485315091,Bradicoin10
1699197253074780318,Tue Sep 05 23:06:09 +0000 2023,0,If nobody wants/needs/can afford a security or an asset cutting the supply won t push the price up. Fewer houses for sale won t push prices up because affordability remains a headwind. Bitcoin still has limited supply but demand isn t there as much as 2021. Oil you continue.,1699197253074780318,,,en,"New York, NY",0,0,0,https://twitter.com/MaccrroAlf/status/1699197253074780318,1153593963829501952,MaccrroAlf
1699197234238373945,Tue Sep 05 23:06:04 +0000 2023,1,Ethereum has seen the price of its native token ETH drop alongside Bitcoin as the bear market continues to gain group. This has triggered fear among investors leading to high selling pressure on the digital asset. Even the Ethereum whales are now dancing to the tune of #ETH https://t.co/cP9Pl3dfYd,1699197234238373945,https://pbs.twimg.com/media/F5TC4LibgAAF3he.jpg,,en,"Queretaro, Mexico",0,1,0,https://twitter.com/JuanChavMaci/status/1699197234238373945,1470470475281272837,JuanChavMaci
1699195956695073057,Tue Sep 05 23:01:00 +0000 2023,40,$BTC UPDATE: The price is also near the 200-day EMA on the weekly timeframe signaling a potential bounce. However this is a lagging indicator. Let's see what the macro could bring this month for #Bitcoin #BTC https://t.co/nGECHszpTy,1699195956695073057,https://pbs.twimg.com/media/F5SOnN8aYAQB7gg.jpg,,en,Metaverse ,0,23,29,https://twitter.com/CryptoBusy/status/1699195956695073057,970698661364715520,CryptoBusy
1699195705481441521,Tue Sep 05 23:00:00 +0000 2023,0,2/ #Bitcoin price is down today as total market liquidity and derivatives markets continue to wane. https://t.co/9dF8PWiLWd ,1699195706412523720,,librewallet,en,Libre,0,1,0,https://twitter.com/librewallet/status/1699195706412523720,1400600494133809152,librewallet
1699195705481441521,Tue Sep 05 23:00:00 +0000 2023,0,1/ News on Bitcoin price analysis according to Cointelegraph #Bitcoin SLRV Ratio data performs a moving average crossover absent since before the FTX implosion hit the market. https://t.co/SBCSWDMqI9 ⤵️,1699195705481441521,,,en,Libre,0,1,0,https://twitter.com/librewallet/status/1699195705481441521,1400600494133809152,librewallet
1699193742547165452,Tue Sep 05 22:52:12 +0000 2023,78,#Bitcoin-er beg for lower #BTC prices Shitcoiner cry for a price rebound 𝗪𝗘 𝗔𝗥𝗘 𝗡𝗢𝗧 𝗧𝗛𝗘 𝗦𝗔𝗠𝗘! https://t.co/EXAmVF5wEg,1699193742547165452,https://pbs.twimg.com/media/F5S_s25WAAA77S0.jpg,,en,Austria,0,8,16,https://twitter.com/RobinSeyr/status/1699193742547165452,922111953761337344,RobinSeyr
1699194132852256802,Tue Sep 05 22:53:45 +0000 2023,0,Bitcoin price metric copies move that last came before -25% FTX crash.,1699194132852256802,,,en,Dubai,0,0,0,https://twitter.com/Bradicoin10/status/1699194132852256802,1577376427485315091,Bradicoin10
1699193691544645758,Tue Sep 05 22:52:00 +0000 2023,2,bitcoin &gt; price https://t.co/AIyC6fbVLE,1699193691544645758,https://pbs.twimg.com/media/F5DVcl6XkAAsrDp.jpg,,en,☀️,0,0,0,https://twitter.com/sunnyraycom/status/1699193691544645758,387976826,sunnyraycom
1699193666051723272,Tue Sep 05 22:51:54 +0000 2023,67,️ The only people in Crypto with no doubt or fear is the #Bitcoin maxi crowd. They all believe $120 000 BTC is the absolute bare minimum price coming ahead this cycle. And that s why it s a Dangerous position to rely on. Huge trap has formed. Don t get hurt https://t.co/vhd9CsaLpb,1699193666051723272,https://pbs.twimg.com/media/F5S_oa8aEAAQyRr.jpg,,en,🙏Donate: yourfriendsommi.eth,0,5,1,https://twitter.com/yourfriendSOMMI/status/1699193666051723272,1358396786780499969,yourfriendSOMMI
1699033385258401915,Tue Sep 05 22:49:20 +0000 2023,0,@TheCryptoSquire Hodl 4 bitcoin. Buy natgas with 1 bitcoin with lever 10 opt out price 5$. Rebuy bitcoin.,1699193023240765823,,TheCryptoSquire,en,,0,0,0,https://twitter.com/32Fennec/status/1699193023240765823,1339549100925173760,32Fennec
1699192579152085150,Tue Sep 05 22:47:34 +0000 2023,1,Popular Analyst Reveals His Predictions for Bitcoin Price in September: Will History Repeat Itself? https://t.co/z6hdC3EPda via @btcsistemiEN,1699192579152085150,,,en,Kampala ,0,0,1,https://twitter.com/Charles62510930/status/1699192579152085150,888193235503415296,Charles62510930
1699192452874162506,Tue Sep 05 22:47:04 +0000 2023,2,$BTC Where are we now? After my last post recapping #Bitcoin's price action we have seen a move to the downside. With that move to the downside #BTC ended up finding support at the MTF golden pocket in confluence with the VWAP from November 21st 2022 After having this https://t.co/oj0rLbBuZi,1699192452874162506,https://pbs.twimg.com/media/F5S94VVWwAEG-kL.jpg,,en,,0,1,0,https://twitter.com/charts_bitcoin/status/1699192452874162506,1352465300294348805,charts_bitcoin
1699165773241917832,Tue Sep 05 22:44:55 +0000 2023,2,@DylanLeClair_ Once I receive the Heatbits I ordered I'll be mining bitcoin every winter regardless of price until the heaters give out and die. I'd imagine other heating applications have similar economics so I expect them to proliferate. If we can ramp up heat mining in both the,1699191910965915950,,DylanLeClair_,en,Galt's Gulch,0,5,0,https://twitter.com/JohnThomasGalt/status/1699191910965915950,1932763345,JohnThomasGalt
1699191626516582441,Tue Sep 05 22:43:47 +0000 2023,28,Circulating Supply 14.157 Million Max Supply 21 Million Price $24.55 Sell #Bitcoin Buy #Zcash️ Because Satoshi said so: https://t.co/61FasjeXOk,1699191626516582441,https://pbs.twimg.com/media/F5S9xtpWoAAKqzk.jpg,,en,The Tabernacle ,0,1,5,https://twitter.com/ZcashRabbi/status/1699191626516582441,1299609944749010945,ZcashRabbi
1699190726037573643,Tue Sep 05 22:40:13 +0000 2023,0,Btc witnessed a price correction causing its value to drop below $26 000 metrics revealed that investors accumulated more btc during every price correction bitcoin [btc] has remained pretty dormant for quite a few weeks.,1699190726037573643,,,en,,0,0,0,https://twitter.com/blakey_sundus/status/1699190726037573643,1537632787729350656,blakey_sundus
1699190671729471940,Tue Sep 05 22:40:00 +0000 2023,2,RBI Governor Touts CBDC as Solution to 'High Cost Low Speed' Cross-Border Payments #btc #cryptocurrency #price #bitcoin #blockchain #crypto #money #usd #bitcoincash #buybitcoin #market #bubble #time,1699190671729471940,,,en,usa,0,1,0,https://twitter.com/MiccartA/status/1699190671729471940,1444390854186213378,MiccartA
1699190336772243844,Tue Sep 05 22:38:40 +0000 2023,0,Metric shows short-term bitcoin holders in the red with latest price decline,1699190336772243844,,,en,Dubai,0,0,0,https://twitter.com/Bradicoin10/status/1699190336772243844,1577376427485315091,Bradicoin10
1699173056801825219,Tue Sep 05 21:30:00 +0000 2023,0,#Bitcoin #Binance Date UTC 2023-09-05 21:29:59 Actual price 25765.13 Unrealized profit for last operation: USD 0.00 pct BTC 3.34 pct Last operation: Sell at price 26626.25,1699173056801825219,,,en,Peru,0,0,0,https://twitter.com/rantikuqbot/status/1699173056801825219,1651976173390372865,rantikuqbot
1699168961361797450,Tue Sep 05 21:27:42 +0000 2023,0,@DylanLeClair_ Price action dictates the hash rate growth/decline with strong lags. If Bitcoin goes to $10k tomorrow a lot of miners won't afford running their mining business unless they have different successful businesses to feed the mining one (because they are in love with Bitcoin).,1699172479527272762,,DylanLeClair_,en,,0,1,0,https://twitter.com/sirbu_ion1/status/1699172479527272762,406240280,sirbu_ion1
1699172312237646064,Tue Sep 05 21:27:02 +0000 2023,1,$BTC Going up signal on a 30 minute chart! Price: \3927340.0 (2023/09/06 06:23) #Bitcoin #FX #BTC #crypto,1699172312237646064,,,en,,0,1,0,https://twitter.com/bitoco_in/status/1699172312237646064,1177988321168871424,bitoco_in
1699171596898845153,Tue Sep 05 21:24:12 +0000 2023,8,On #altcoins ️ If you're hoping that your favorite #altcoin is going to go parabolic soon take a quick look at historic price action #Altcoins the fun begins AFTER #Bitcoin breaks its all time high $DOGE as an example https://t.co/zaP1KkQcBt,1699171596898845153,https://pbs.twimg.com/media/F5SrX9HWoAEQEOm.png,,en,⛵,1,1,2,https://twitter.com/ozzy_livin/status/1699171596898845153,1320397899159769088,ozzy_livin
1699171462152696215,Tue Sep 05 21:23:40 +0000 2023,0,Popular Analyst Reveals His Predictions for Bitcoin Price in September: Will History Repeat Itself? https://t.co/efyAZ07Iem,1699171462152696215,,,en,Istanbul,0,0,0,https://twitter.com/btcsistemiEN/status/1699171462152696215,1653298382306148354,btcsistemiEN
1699168961361797450,Tue Sep 05 21:20:15 +0000 2023,0,@sirbu_ion1 Okay so what do you think happens if price goes low enough for all/most public miners to fail? Bitcoin fails?,1699170602941038991,,sirbu_ion1,en,,0,4,0,https://twitter.com/DylanLeClair_/status/1699170602941038991,1649128015,DylanLeClair_
1699169175070183425,Tue Sep 05 21:14:35 +0000 2023,0,CRITICAL Level For Bitcoin BTC! ICP Price Prediction https://t.co/83R042q9WN https://t.co/er4Gfw5Mqb,1699169175070183425,https://pbs.twimg.com/media/F5SpXEhbAAAtg-S.jpg,,en,,0,0,0,https://twitter.com/AdrianaCajuzin/status/1699169175070183425,988605417122160642,AdrianaCajuzin
