"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1698476884403581233","Sun Sep 03 23:23:40 +0000 2023","0","Unusual volume spotted on Binance $GALA spot market. GALA/USDT volume experienced a 285.41% in the last 1 minute. Price: $0.01679 Volume: $48.68k LearnMore: https://t.co/qhZiIRuvaD : @GeniiData #geniidata #crypto #bitcoin #trading #GALA https://t.co/1lyLYhQrly","1698476884403581233","https://pbs.twimg.com/media/F5IzubqXAAAPyAp.jpg","","en","","0","5","0","https://twitter.com/GeniiAlert/status/1698476884403581233","1645761822111436801","GeniiAlert"
"1698380726423453993","Sun Sep 03 23:19:28 +0000 2023","0","@CryptoCrewU Well yes the higher of the price gets the harder it is to move Bitcoin higher... One spot Bitcoin comes out for ETFs the price will skyrocket though. Within the next 10 years Bitcoin will lose a lot of steam","1698475829674590693","","CryptoCrewU","en"," USA","0","0","0","https://twitter.com/MidgetNutzz/status/1698475829674590693","767378207456624641","MidgetNutzz"
"1698474704045056444","Sun Sep 03 23:15:00 +0000 2023","0","Wrapped up a 22-mile bike ride ‍️! Nothing like rewarding yourself with a cold beer. Current price of a beer? Just .00018 BTC or $4.75. Cheers to long weekends and seeing everyday prices in #Bitcoin! #BTCDataDive","1698474704045056444","","","en","","0","0","0","https://twitter.com/TwoMinuteTimmy/status/1698474704045056444","1698116151652593664","TwoMinuteTimmy"
"1698474306852860185","Sun Sep 03 23:13:25 +0000 2023","1","Large Bitcoin investors often referred to as whales have displayed optimism by accumulating an additional $1.5 billion worth of BTC during the last two weeks of August despite recent price fluctuations.","1698474306852860185","","","en","","0","4","0","https://twitter.com/leccaintern/status/1698474306852860185","1571324500909920256","leccaintern"
"1698447331396321367","Sun Sep 03 23:09:57 +0000 2023","0","@AntoshkaUSSR @mikealfred Have never seen @mikealfred sound quite this desperate. Wondering if he s in big trouble and if the walls are closing in - could be. He seems to *need* the price to go up. Sleepless nights? Scary. #BTC $BTC #Bitcoin #Margin","1698473434185924870","","0xAntoshka","en","","0","3","0","https://twitter.com/JBarthalomue/status/1698473434185924870","1494814488159133700","JBarthalomue"
"1698472959457837360","Sun Sep 03 23:08:04 +0000 2023","0","#Bitcoin Price in last 3 hours: -0.19% change Support around $25 900 Resistance around $26 100 Last $BTC Price: $25 954 Follow real-time price &amp; news: https://t.co/tuoG8jDx54 #bitcoinprice https://t.co/9fx5XCsvT5","1698472959457837360","https://pbs.twimg.com/media/F5IwJ54XAAARrn7.jpg","","en","","0","2","0","https://twitter.com/BitcoinpriceL/status/1698472959457837360","1428062645165363205","BitcoinpriceL"
"1698472649003835478","Sun Sep 03 23:06:50 +0000 2023","0","Understanding Bitcoin Scarcity: Impact on BTC Price! https://t.co/4QvXxqfRHD via @YouTube","1698472649003835478","","","en","","0","0","0","https://twitter.com/QEDCryptoNews/status/1698472649003835478","71214737","QEDCryptoNews"
"1698471995883553187","Sun Sep 03 23:04:14 +0000 2023","5","Bitcoin Price History Rings Bell as BTC Nears Halving https://t.co/mUd1qhCh6Q","1698471995883553187","","","en","United States","0","4","1","https://twitter.com/AssetsDaily/status/1698471995883553187","1180958582361251841","AssetsDaily"
"1698471534627623045","Sun Sep 03 23:02:24 +0000 2023","0","Expect an all out corporational attack on bitcoin. Expect A lot of price drama. Be prepared for anything.","1698471534627623045","","","en","In A Gadda A Vida","0","1","0","https://twitter.com/shoreplant/status/1698471534627623045","74153493","shoreplant"
"1698470945495699817","Sun Sep 03 23:00:04 +0000 2023","1"," Rising Gems in the last 8 hours: 1. $CHAT - ChatCoin 2. $PROM - Prom 3. $XTN - Neutrino Index #Bitcoin price change in the last 8 hours: 0.26% $BTC volume change in the last 8 hours: 3.48% #crypto ","1698470945495699817","","","en","Behind you! 🗡️","0","2","0","https://twitter.com/BlossomChief/status/1698470945495699817","1507766365121298432","BlossomChief"
"1698470939468382228","Sun Sep 03 23:00:02 +0000 2023","0","$BTC Going up signal on a 15 minute chart! Price: \3940982.0 (2023/09/04 07:59) #Bitcoin #FX #BTC #crypto","1698470939468382228","","","en","","0","3","0","https://twitter.com/bitoco_in/status/1698470939468382228","1177988321168871424","bitoco_in"
"1698463669959487843","Sun Sep 03 22:31:09 +0000 2023","0","News Summary: In the past hour the crypto market has seen a variety of news articles that cover different aspects of the industry. One article discusses the concept of scarcity in Bitcoin and how it affects its price. It highlights that Bitcoin's scarcity is a key factor in its","1698463669959487843","","","en","","0","0","0","https://twitter.com/QEDCryptoNews/status/1698463669959487843","71214737","QEDCryptoNews"
"1698463512803111166","Sun Sep 03 22:30:32 +0000 2023","0","My Post-ETF #Bitcoin Price Prediction: https://t.co/B5f3VzGzwb","1698463512803111166","","","en","","0","1","0","https://twitter.com/britishhold/status/1698463512803111166","395576835","britishhold"
"1698463412731187290","Sun Sep 03 22:30:08 +0000 2023","404","Bitcoin Fear and Greed Index is 40. Neutral Current price: $25 952 https://t.co/woNVO9N0cC","1698463412731187290","https://pbs.twimg.com/media/F5InePeWwAAvIpa.png","","en","TURN 🔔 NOTIFICATIONS ON","3","20","68","https://twitter.com/BitcoinFear/status/1698463412731187290","1151046460688887808","BitcoinFear"
