"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1640141566223237120","Sun Mar 26 23:59:56 +0000 2023","0","#Ethereum price update: #ETH $1775.94 USD #Bitcoin 0.06340187 #BTC Follow for recent ETH price updates #altcoin #cryptocurrency #crypto","1640141566223237120","","","en","","0","1","0","https://twitter.com/0xEthereumYoda/status/1640141566223237120","1551067188882116608","0xEthereumYoda"
"1640141456143704066","Sun Mar 26 23:59:30 +0000 2023","1","Discover my 24-hour #Bitcoin price forecast on the TFT Hunt App by clicking the link below! ️ Comment below to tell me your $BTC prediction and join me to unlock new TFT Treasures! #Giveaway $BTCUSD https://t.co/Qz0NNLKxkT via @thefundedtrader","1640141456143704066","","","en","Karachi","0","1","0","https://twitter.com/UsmanJKhan/status/1640141456143704066","299986337","UsmanJKhan"
"1640141415081558016","Sun Mar 26 23:59:20 +0000 2023","0","Bitcoin price index https://t.co/o7UcHJUhC6 #USD #EUR #CNY #GBP #RUB https://t.co/MnWH96UsI5","1640141415081558016","https://pbs.twimg.com/media/FsLz7HCXgAQRPaV.png","","en","","0","0","0","https://twitter.com/WorldCoinIndex/status/1640141415081558016","2395138046","WorldCoinIndex"
"1640141060533018624","Sun Mar 26 23:57:55 +0000 2023","0","In this week the Bitcoin Price can rise but not for long. trade with https://t.co/yQJpcdE6eF to take advantage of playing Bitcoin https://t.co/9h1T6LO6TB","1640141060533018624","","","en","jakarta","0","0","0","https://twitter.com/duniajalanjalan/status/1640141060533018624","154608570","duniajalanjalan"
"1640140557048750080","Sun Mar 26 23:55:55 +0000 2023","0","#Bitcoin s recent rally showed that U.S. investors had played a significant part in the price rise. 47% of the purchases that fueled BTC s price increase came from U.S. institutional players. https://t.co/JBN6Q6wj35","1640140557048750080","https://pbs.twimg.com/media/FsLzIu2aIAEehFY.jpg","","en","🌎","0","0","0","https://twitter.com/btc1crypto/status/1640140557048750080","1518752089437970434","btc1crypto"
"1640140474584387586","Sun Mar 26 23:55:36 +0000 2023","0","#BTC price $27980 Daily Data: +1.88% RSI: 65 Moving Average 20/50/100: 25074/23926/21687 Bollinger Bands: 19298/30851 #Crypto #Bitcoin #Live (1/13) 486837","1640140474584387586","","","en","Paris","0","0","0","https://twitter.com/LivePriceCrypto/status/1640140474584387586","1501922448324927500","LivePriceCrypto"
"1640140337850007554","Sun Mar 26 23:55:03 +0000 2023","0","Bitcoin Rejected at Critical Resistance This is the Level to Watch Now: BTC Price Analysis ️ Please Share Like &amp; Follow @BitValentine #CryptoNews #Crypto #cryptocurrency @Crypto_Potato https://t.co/uZD0twyODA","1640140337850007554","","","en","BlockChain","0","0","0","https://twitter.com/BVCryptoNews/status/1640140337850007554","1491046708905758720","BVCryptoNews"
"1640140335258169344","Sun Mar 26 23:55:02 +0000 2023","0","Cryptocurrencies Price Prediction: Bitcoin Ripple &amp; Cardano Asian Wrap March 27 - FXStreet https://t.co/oK9yhKTi6N","1640140335258169344","","","en","","0","0","0","https://twitter.com/mrpudgypugs/status/1640140335258169344","1527120228538269697","mrpudgypugs"
"1640140327850848263","Sun Mar 26 23:55:01 +0000 2023","0","#POWRUSDT #POWR Signal #5 Last Signal: 4 mins ago Before: 0.18340000 After: 0.18340000 (0.00%) Volume Chng: 11 612 USDT (7.13%) Daily Price Chng: (2.46%) Volume: 174 107 USDT PRO ️ https://t.co/1EgdzYf2ot #Crypto #Bitcoin #BTC #ETH","1640140327850848263","","","en","İstanbul","0","0","0","https://twitter.com/whalesradar_com/status/1640140327850848263","101505069","whalesradar_com"
"1640140075106197504","Sun Mar 26 23:54:00 +0000 2023","0","- BTC price: $27 997 / £23 394 35.72 Naks per USD 42.75 Naks per GBP A #Nak is a millionth of a #Bitcoin. A #Sat is one hundred millionth. If a Sat is a cent a Nak is a dollar! #Bitcoinprice 27/03/2023 00:53:59 GMT https://t.co/TifT9WUTMK","1640140075106197504","https://pbs.twimg.com/media/E18Ww1SXIAEF0mb.jpg","","en","","0","0","0","https://twitter.com/weeblueghost/status/1640140075106197504","1317380967393353733","weeblueghost"
"1640013237487026178","Sun Mar 26 23:52:16 +0000 2023","0","@PDekermenjian @steve_hanke Its volatility is inevitable because all things growing fast are volatile. Bitcoin is a very young asset class (only 14 yrs) &amp; still a small market that is easily moved with injection of capital. The volatility is a small price to pay for long term gains averaging 200% a yr.","1640139638638624769","","Pierre_Deee","en","","0","0","0","https://twitter.com/CStackamoto/status/1640139638638624769","1398305254681284608","CStackamoto"
"1639561233161502721","Sun Mar 26 23:52:06 +0000 2023","0","@emmaranth7 @_reallyjae @Imani_Barbarin I understand that but is just an american worry this could only hurt the access from fiat to bitcoin but that would only make Bitcoin more valuable expensive. By the other hand would be opening a purely p2p huge circular market ON INTERNET So get used to price stuff in sats.","1640139595533754369","","emmaranth7","en","Fighting Cancer","0","1","0","https://twitter.com/Owll_D/status/1640139595533754369","276220503","Owll_D"
"1640139532480684032","Sun Mar 26 23:51:51 +0000 2023","0","Market Overview Bitcoin formed an inside-day candlestick pattern on March 25 indicating uncertainty among buyers and sellers. The bulls want to extend the up-move but the bears are in no mood to relent. That has kept the price within a small rang https://t.co/oMZVM7fp6j https://t.co/hyn26NiGbO","1640139532480684032","https://pbs.twimg.com/media/FsLyNpLXgAIaGRX.jpg","","en","Kurdistan Planet Earth","0","0","0","https://twitter.com/omid_mokri/status/1640139532480684032","223074818","omid_mokri"
"1640139482782375938","Sun Mar 26 23:51:39 +0000 2023","1","1: Bitcoin price is $28016.08 (-0.01% 1h) 2: Ethereum price is $1775.80 (0.03% 1h) 3: Tether price is $1.00 (0.01% 1h) 4: BNB price is $329.19 (0.15% 1h) 5: USD Coin price is $1.00 (-0.01% 1h) 9: Dogecoin price is $0.07 (0.16% 1h)","1640139482782375938","","","en","United States","0","0","0","https://twitter.com/TickerTop/status/1640139482782375938","960864046282133504","TickerTop"
"1640139208005402625","Sun Mar 26 23:50:34 +0000 2023","0","$BTC A big chance in a million! Price: \4008000.0 (2023/03/27 08:43) #Bitcoin #FX #BTC #crypto","1640139208005402625","","","en","","0","0","0","https://twitter.com/bitoco_in/status/1640139208005402625","1177988321168871424","bitoco_in"
"1640139075595251712","Sun Mar 26 23:50:02 +0000 2023","1","$28014.23 | €26038.44 | ¥172521.27 | £22924.31 #bitcoinprice #cryptocurrency #bitcoin","1640139075595251712","","","und","","0","0","0","https://twitter.com/Bitcoin10min/status/1640139075595251712","2296472342","Bitcoin10min"
