"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1639414844406534144","Fri Mar 24 23:52:12 +0000 2023","0","- BTC price: $27 456 / £22 942 36.42 Naks per USD 43.59 Naks per GBP A #Nak is one millionth of a #Bitcoin so it is 100 #Sats. If a Sats are cents Naks are dollars! #SatoshiNakamoto 24/03/2023 23:52:10 GMT https://t.co/TifT9WVrCi","1639414844406534144","https://pbs.twimg.com/media/E18Ww1SXIAEF0mb.jpg","","en","","0","2","0","https://twitter.com/weeblueghost/status/1639414844406534144","1317380967393353733","weeblueghost"
"1639414728186560512","Fri Mar 24 23:51:44 +0000 2023","1"," A new block was found on the #Bitcoin network. We're at block height 782380 current #bitcoin price is $27442.79 and there are 167259372690011 #sats left to mine.","1639414728186560512","","","en","mempool","0","2","0","https://twitter.com/satsleft/status/1639414728186560512","1448763322812276737","satsleft"
"1639414456001384448","Fri Mar 24 23:50:39 +0000 2023","1","1: Bitcoin price is $27441.69 (0.13% 1h) 2: Ethereum price is $1749.97 (0.13% 1h) 3: Tether price is $1.00 (0.01% 1h) 4: BNB price is $322.46 (0.11% 1h) 5: USD Coin price is $1.00 (0.02% 1h) 9: Dogecoin price is $0.07 (-0.43% 1h)","1639414456001384448","","","en","United States","0","0","0","https://twitter.com/TickerTop/status/1639414456001384448","960864046282133504","TickerTop"
"1639414424963522560","Fri Mar 24 23:50:32 +0000 2023","11","The price action of #Bitcoin is clearly facing significant challenges as it struggles to breach the formidable resistance zone of $30 000. I like to use the T3CCI indicator to track trend shifts in momentum and that has recently flipped bearish signaling potential downward https://t.co/geRq4DVu9D","1639414424963522560","https://pbs.twimg.com/media/FsBbwSRacAE_ehU.jpg","","en","United States","1","2","0","https://twitter.com/BaselIsmail/status/1639414424963522560","167721319","BaselIsmail"
"1639414299167965184","Fri Mar 24 23:50:02 +0000 2023","1","$27447.71 | €25579.08 | ¥172521.27 | £22477.40 #bitcoinprice #cryptocurrency #bitcoin","1639414299167965184","","","und","","0","0","1","https://twitter.com/Bitcoin10min/status/1639414299167965184","2296472342","Bitcoin10min"
"1639414163712901121","Fri Mar 24 23:49:30 +0000 2023","0","Bitcoin makes partial recovery after 4% drop brings price near $27.2K https://t.co/glGVysf6XO","1639414163712901121","","","en","","0","0","0","https://twitter.com/obfbdotcom/status/1639414163712901121","1518696460627365890","obfbdotcom"
"1639413852935979008","Fri Mar 24 23:48:16 +0000 2023","1"," A new block was found on the #Bitcoin network. We're at block height 782379 current #bitcoin price is $27442.13 and there are 167259997690011 #sats left to mine.","1639413852935979008","","","en","mempool","0","0","0","https://twitter.com/satsleft/status/1639413852935979008","1448763322812276737","satsleft"
"1639413564875358208","Fri Mar 24 23:47:07 +0000 2023","5","#Bitcoin's on a roll! This week's average price of 37 311.12 is a massive increase from last week's 31 367.17. Although volumes saw a slight draw back with 51 308 353 956 24/h volumes this week compared to 55 950 776 414 last week. Are you in on the action? #cryptocurrency https://t.co/BN6y2CjHll","1639413564875358208","https://pbs.twimg.com/ext_tw_video_thumb/1639413536534196234/pu/img/tNKM_0XllM4CYqEr.jpg","","en","Regina, Sk, Canada","0","3","1","https://twitter.com/quickbitcrypto/status/1639413564875358208","1425231418997739525","quickbitcrypto"
"1639413035885551617","Fri Mar 24 23:45:01 +0000 2023","3","#NEXOUSDT #NEXO Signal #2 Last Signal: 4 mins ago Before: 0.72000000 After: 0.72100000 (0.14%) Volume Chng: 55 869 USDT (5.07%) Daily Price Chng: (1.12%) Volume: 1 152 625 USDT PRO ️ https://t.co/1EgdzYfAe1 #Crypto #Bitcoin #BTC #ETH","1639413035885551617","","","en","İstanbul","0","0","0","https://twitter.com/whalesradar_com/status/1639413035885551617","101505069","whalesradar_com"
"1639413002582790144","Fri Mar 24 23:44:53 +0000 2023","2"," A new block was found on the #Bitcoin network. We're at block height 782378 current #bitcoin price is $27441.26 and there are 167260622690011 #sats left to mine.","1639413002582790144","","","en","mempool","0","0","0","https://twitter.com/satsleft/status/1639413002582790144","1448763322812276737","satsleft"
"1639412931220885505","Fri Mar 24 23:44:36 +0000 2023","0","Bitcoin Price Action Mirrors Q1 2021 Volatility Ahead? #cryptonews","1639412931220885505","","","en","","0","0","0","https://twitter.com/CNewsia/status/1639412931220885505","1310586988483899392","CNewsia"
"1639412815193620486","Fri Mar 24 23:44:08 +0000 2023","0","#Bitcoin not doing anything pretty much so basically it means #FOMC hasn´t mattered this week´s close may have more weigth short term monthly and quarterly it´s way more important Hibernating ‍️polar bears price liquidation areas still on a sandmich between R2 &amp; R3. Zzzzzz https://t.co/hSNlsBDXSl","1639412815193620486","https://pbs.twimg.com/media/FsBc68yXsAEYcmg.jpg","","en","Mexico","0","0","0","https://twitter.com/stamatiosebas/status/1639412815193620486","19398617","stamatiosebas"
"1639412658670821376","Fri Mar 24 23:43:31 +0000 2023","0","1: Bitcoin price is $27405.58 (0.29% 1h) 2: Ethereum price is $1747.71 (0.17% 1h) 3: Tether price is $1.00 (-0.01% 1h) 4: BNB price is $322.09 (0.47% 1h) 5: USD Coin price is $1.00 (-0.02% 1h) 9: Dogecoin price is $0.08 (0.29% 1h)","1639412658670821376","","","en","United Kingdom, United Kingdom","0","0","0","https://twitter.com/eurexcoinLTD/status/1639412658670821376","781576820525236224","eurexcoinLTD"
"1639412345138212864","Fri Mar 24 23:42:16 +0000 2023","3"," A new block was found on the #Bitcoin network. We're at block height 782377 current #bitcoin price is $27468.34 and there are 167261247690011 #sats left to mine.","1639412345138212864","","","en","mempool","0","0","0","https://twitter.com/satsleft/status/1639412345138212864","1448763322812276737","satsleft"
"1639411782484893696","Fri Mar 24 23:40:02 +0000 2023","0","#NEXOUSDT #NEXO Signal #1 Last Signal: N/A Before: 0.71300000 After: 0.72000000 (0.98%) Volume Chng: 59 824 USDT (5.74%) Daily Price Chng: (0.98%) Volume: 1 094 661 USDT PRO ️ https://t.co/1EgdzYfAe1 #Crypto #Bitcoin #BTC #ETH","1639411782484893696","","","en","İstanbul","0","1","0","https://twitter.com/whalesradar_com/status/1639411782484893696","101505069","whalesradar_com"
"1639411781352460289","Fri Mar 24 23:40:02 +0000 2023","0","$27460.36 | €25587.11 | ¥172521.27 | £22486.14 #bitcoinprice #cryptocurrency #bitcoin","1639411781352460289","","","und","","0","0","0","https://twitter.com/Bitcoin10min/status/1639411781352460289","2296472342","Bitcoin10min"
"1639411556508372992","Fri Mar 24 23:39:08 +0000 2023","2"," A new block was found on the #Bitcoin network. We're at block height 782376 current #bitcoin price is $27447.94 and there are 167261872690011 #sats left to mine.","1639411556508372992","","","en","mempool","0","2","0","https://twitter.com/satsleft/status/1639411556508372992","1448763322812276737","satsleft"
"1639411536136654849","Fri Mar 24 23:39:03 +0000 2023","0","- BTC price: $27 457 / £22 943 36.42 Naks per USD 43.59 Naks per GBP A #Nak is a millionth of a #Bitcoin. A #Sat is one hundred millionth. If a Sat is a cent a Nak is a dollar! #Bitcoinprice 24/03/2023 23:39:01 GMT https://t.co/TifT9WVrCi","1639411536136654849","https://pbs.twimg.com/media/E18Ww1SXIAEF0mb.jpg","","en","","0","0","0","https://twitter.com/weeblueghost/status/1639411536136654849","1317380967393353733","weeblueghost"
"1639411398307614720","Fri Mar 24 23:38:30 +0000 2023","0","Bitcoin makes a small rebound following a 4% decline bringing the price back to around $27.2K. - https://t.co/QaFJJ9BWnZ https://t.co/8sooCCibhH","1639411398307614720","https://pbs.twimg.com/media/FsBb-n9WwAAeNBD.jpg","","en","Metaverse","0","0","0","https://twitter.com/TheCryptopurity/status/1639411398307614720","120204781","TheCryptopurity"
"1639398900930060289","Fri Mar 24 23:38:22 +0000 2023","0","@gckaloudis @CoinDesk @balajis @thetrocro I wonder if that s the bet. Not that hyperinflation will already be here but that bitcoin s price can act as a warning that it s coming sooner than we think. A 35x increase in the price of bitcoin in just 90 days should have ppl worried even if hyperinflation hasn t set in.","1639411365252087808","","gckaloudis","en","Alexandria, VA","0","0","0","https://twitter.com/NathanCPerry/status/1639411365252087808","422080003","NathanCPerry"
"1639411329961426944","Fri Mar 24 23:38:14 +0000 2023","2"," A new block was found on the #Bitcoin network. We're at block height 782375 current #bitcoin price is $27450.03 and there are 167262497690011 #sats left to mine.","1639411329961426944","","","en","mempool","0","1","0","https://twitter.com/satsleft/status/1639411329961426944","1448763322812276737","satsleft"
