conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1727469518358782395,Wed Nov 22 23:30:02 +0000 2023,0,Current Bitcoin Price: USD $37 185.29 GBP £31 071.73 Euro €36 223.91 #bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency,1727469518358782395,,,en,Everywhere,0,0,0,https://twitter.com/BitconBot/status/1727469518358782395,1349533110606716930,BitconBot
1727425517744251311,Wed Nov 22 23:29:45 +0000 2023,1,@Cicero68Steve @rajatsonifnance Rajat is talking about real estate as an investment not as a primary residence. Bitcoin will outperform investment properties. Everyone needs somewhere to live but the price of it will trend to its utility value in Bitcoin terms.,1727469446124773815,,Cicero68Steve,en,Global,0,0,0,https://twitter.com/AndyBTCAdviser/status/1727469446124773815,1639489596273889282,AndyBTCAdviser
1727469342177329559,Wed Nov 22 23:29:20 +0000 2023,4, CBBI: 52 #Bitcoin price: $37 302 Pi Cycle Top Indicator: 53% 〰️️ RUPL/NUPL Chart: 70% RHODL Ratio: 35% 〰️️ Puell Multiple: 100% 2 Year Moving Average: 74% Bitcoin Trolololo Trend Line 27% 〰️️ MVRV Z-Score: 38% Reserve Risk 27% Woobull 47% 🆕 #Crypto https://t.co/kLB3WWwrce,1727469342177329559,https://pbs.twimg.com/media/F_k0MdJXQAA3-aB.jpg,,en,,0,1,0,https://twitter.com/Dr_Moonshow/status/1727469342177329559,1374812047700017156,Dr_Moonshow
1727469155983528060,Wed Nov 22 23:28:36 +0000 2023,1, CallBot Performance vs. Bitcoin Price (July 27th - today) Searching for a pot of gold? CallBot vs. Bitcoin #MKR #bsc #alts #luna #python #CTXC https://t.co/ey5E6GdIlW,1727469155983528060,https://pbs.twimg.com/media/F_k0CqeWgAAy9Y6.jpg,,en,,0,0,0,https://twitter.com/CallBotCrypto/status/1727469155983528060,1506427976912719873,CallBotCrypto
1727467001923112985,Wed Nov 22 23:27:50 +0000 2023,3,@Bitcoin CZ paid the price for crypto,1727468965184544809,,Bitcoin,en,,1,1,0,https://twitter.com/sgccrypto/status/1727468965184544809,1287937319534825472,sgccrypto
1727468819776713152,Wed Nov 22 23:27:16 +0000 2023,2,Crypto News: Bitcoin (BTC) Price and Crypto Prices Turn Higher After Binance and CZ Deals Bitcoin and other cryptocurrencies saw a rise in their prices despite the news of regulatory scrutiny on Binance one of the largest cryptocurrency exchanges. This development brought https://t.co/d6SP4XQ8Qy,1727468819776713152,https://pbs.twimg.com/media/F_kzhweaMAAOdla.jpg,,en,,0,0,0,https://twitter.com/Julia198_MM/status/1727468819776713152,1530431946278350849,Julia198_MM
1727301510604730761,Wed Nov 22 23:26:55 +0000 2023,1,@StonkChris Yes but the share price sensitivity to a change in #BTC price is most positively advantageous for $MARA. If bitcoin only goes up 1% from now till end of year $WULF in trouble.,1727468733558329664,,StonkChris,en,,0,1,0,https://twitter.com/Spcowins/status/1727468733558329664,911653809675419648,Spcowins
1727383859548082614,Wed Nov 22 23:26:48 +0000 2023,4,@MetovicTV How about 10% of your 401(k) into a bitcoin ETF that is not leveraged this way you have price exposure to bitcoin without any penalty or taxes?,1727468703577690146,,0xDeadEye,en,"Vancouver, British Columbia",0,2,0,https://twitter.com/mohitmadaan/status/1727468703577690146,129161744,mohitmadaan
1727378914106884349,Wed Nov 22 23:20:12 +0000 2023,0,@The_NewsCrypto @VoltInuOfficial @MinaProtocol @PythNetwork @memecoin #elmo #ElmoERC taking over the meme space and nobody saying nothing until its too late. Elmo destined to burn its price higher than #Bitcoin and few are getting in early. Check it out!! Don't just take my word for it ,1727467043312517411,,The_NewsCrypto,en,"ledger, Blockchain",0,0,0,https://twitter.com/FutureGoldCoins/status/1727467043312517411,1710415483239837696,FutureGoldCoins
1727466774398988759,Wed Nov 22 23:19:08 +0000 2023,1,Ethereum's Price Hits $2082.04 Rising by 4.82% at 5 p.m. ET Latest Data Reveals #Bitcoin #BTC #Crypto #eth #stockmarket #stocks #news #today #finance #business https://t.co/0oyEwLNYVP,1727466774398988759,,,en,united states,0,3,0,https://twitter.com/market_news_24/status/1727466774398988759,898078230028177412,market_news_24
