conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1753554965845406078,Sat Feb 03 23:59:15 +0000 2024,0,@lawrencembp Its the only crypto asset besides Bitcoin that has regulatory clarity Which is arguably worth more than the price/mcap,1753931183757394183,,lawrencembp,en,,0,1,0,https://twitter.com/Kam_Tradez/status/1753931183757394183,536649430,Kam_Tradez
1753930797252595896,Sat Feb 03 23:57:43 +0000 2024,1,Large Bitcoin Holders Scoop Up 20 000 BTC Setting New Monthly Accumulation Record: Qfs Wallet recorded a noteworthy accumulation spree of 20 000 Bitcoins on December 16th. The price of Bitcoin experienced a decline following an impressive surge to $45 000 earlier this month. https://t.co/S0EMlJTCOD,1753930797252595896,https://pbs.twimg.com/media/GFc2wGraAAAXWNa.jpg,,en,"Naples, Fl",0,1,0,https://twitter.com/PatriotsPartner/status/1753930797252595896,1600154690137759745,PatriotsPartner
1753914042899444220,Sat Feb 03 23:56:33 +0000 2024,0,@QTRResearch @jameslavish @PalisadesRadio Unfortunately the ETF's will only serve as a way to manipulate its price through futures contracts. The same way its done to many commoditie prices. If you buy Bitcoin hold it in your possession on a secure wallet. If you don't have possession of it you don't own it.,1753930505660125340,,QTRResearch,en,,0,2,0,https://twitter.com/yellowlight4570/status/1753930505660125340,244521498,yellowlight4570
1753930383064695071,Sat Feb 03 23:56:04 +0000 2024,59,Outside of sweeping since sub 0.02-0.03 btc I have this one particular Bitcoin Puppet I want to have and rock as pfp. Mfer been flip flopping his listing prices so I refuse to pay the current listing price. Made an offer. Inshallah we will cop this one. (pic not related) https://t.co/sIXQcPMo8a,1753930383064695071,https://pbs.twimg.com/media/GFc1qE1X0AACKRr.jpg,,en,,1,8,7,https://twitter.com/ZoomerOracle/status/1753930383064695071,1297920445979807744,ZoomerOracle
1753930318904438933,Sat Feb 03 23:55:49 +0000 2024,0,This enormous electricity consumption is counter-balanced by the benefits of bitcoin: enabling ransomware money laundering and sanctions evasion as well as fulfilling libertarian boys dreams. Can t put a price on that ️,1753930318904438933,,,en,Bruxelles 🇧🇪,0,0,0,https://twitter.com/alexciungu/status/1753930318904438933,12824392,alexciungu
1753849218882576625,Sat Feb 03 23:55:10 +0000 2024,0,@alcrypto20 @Swan @PrestonPysh @WhatBitcoinDid It seems obvious that the premise here is that if Bitcoin takes over as the global medium of exchange if everything is priced in Bitcoin then it's price (relative to the US dollar and fiat generally will be at least 100 times the current level. Thus a mere 1%,1753930156849385689,,alienmilian,en,Silicon Valley,0,7,0,https://twitter.com/answrguy/status/1753930156849385689,69135767,answrguy
1753929749427015926,Sat Feb 03 23:53:33 +0000 2024,0,Shiba Inu Price: $0.0000091000 (0.49%) Done more than 2800+ pre-sales and 800+ Project Consulting From Marketing To #Exchange Listings And raised close To 400 Million For our Clients #BTC #ETH #BNB #MATIC #SHIB #XRP #LUNC #DOGE #Bitcoin FOLLOW US FOR DAILY #AIRDROP,1753929749427015926,,,en,WORLDWIDE,0,3,0,https://twitter.com/kredictofficial/status/1753929749427015926,1526451104040353794,kredictofficial
1753709357194518628,Sat Feb 03 23:53:28 +0000 2024,0,@panicnought @rationalaussie And when you create said riddle will there be a world wide network available 24/7 that supports it? Any network allowing buying/selling? No? In which case there is no mechanism to buy/sell it no price discovery and no price. #Bitcoin has all these things and more.,1753929729684439445,,panicnought,en,,0,0,0,https://twitter.com/mauro_zallocco/status/1753929729684439445,3044248671,mauro_zallocco
1753928991063392472,Sat Feb 03 23:50:32 +0000 2024,0,takeprofitshorthalf AVAXUSDT Enter Time=2024-02-03 20:59:00 Enter Price=36.486 Exit Price=35.94 leverage=25 PnL=37.4% Portfolio=R_Strategy Copy my trades in Binance: https://t.co/MbKAnr7Cri #bitcoin #btc #doge #eth #usdt #bnb #xrp #sol #ada #binance #co https://t.co/etuvmxUzDV https://t.co/78btt77Q13,1753928991063392472,https://pbs.twimg.com/media/GFc1H3wXkAAiblQ.jpg,,en,San Francisco,0,0,0,https://twitter.com/bnbstrategy/status/1753928991063392472,1065184805606879233,bnbstrategy
1753928886466089203,Sat Feb 03 23:50:07 +0000 2024,2,So I told my husband that my previous Bitcoin Puppet got airdropped with RSIC which is now worth 4000 usd and the puppet price trippled now after I sold it. His answer pacified me. As long as Papang is ok. Bitcoin Puppets will never go to zero. World peace.,1753928886466089203,,,en,,0,1,1,https://twitter.com/guapita_eth/status/1753928886466089203,1539607363388571648,guapita_eth
