conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1743055264117366938,Thu Jan 04 23:42:14 +0000 2024,186,the most concerning factor about the upcoming Bitcoin ETF is not really the possible price impact but rather the fact that I will have to continue reading you stupid price predictions as ETH ETF might come soon as well.,1743055264117366938,,,en,,1,17,2,https://twitter.com/abetrade/status/1743055264117366938,1073915070961328128,abetrade
1743054273871483009,Thu Jan 04 23:38:17 +0000 2024,1, Crypto Traders Get Ready for $BTC ETF Approval! - Diversify: Don't put all eggs in one basket. Spread investments across various assets. - Research: Stay informed about ETF impacts on market dynamics. - Monitor Trends: Watch for shifts in Bitcoin's price and https://t.co/Hn97JGWuud,1743054273871483009,https://pbs.twimg.com/media/GDCSnrmXMAAhJU9.jpg,,en,🇺🇸,1,0,0,https://twitter.com/Jimbeanlitv2/status/1743054273871483009,1734381428685639680,Jimbeanlitv2
1743054208784367742,Thu Jan 04 23:38:02 +0000 2024,1,If tomorrow's ETF approval is priced in then we are going to see chops in Bitcoin price. When Bitcoin chops without dropping too much there is a good chance for some smaller coin to shine. I am betting on Eth L2s Arb and Op as AVAX and SOL run out of steam. https://t.co/WofLZnydYa,1743054208784367742,https://pbs.twimg.com/tweet_video_thumb/GDCSj73WoAAVs85.jpg,,en,,0,1,0,https://twitter.com/SoSoo735820/status/1743054208784367742,1684470617553395713,SoSoo735820
1742258455736455222,Thu Jan 04 23:37:12 +0000 2024,0,@LibertySonMedia @MagaDianna @PragmaticMaemae Let me guess you fomo d in at the top and then rode it down. Which is what many may well do this time that s just human nature. Bitcoin is here to stay long term though. People buy it at the price they deserve.,1743053998939087222,,,en,"London, England",0,0,0,https://twitter.com/SOLMAN7777/status/1743053998939087222,1480864747675336706,SOLMAN7777
1742416016351629815,Thu Jan 04 23:37:07 +0000 2024,0,@dipset446 The recent surge in Bitcoin price surpassing $45 000 and reaching levels not seen since April 2022 indicates that the current rally may have significant momentum. Analysis using the weekly Average Directional Index reveals intriguing parallels between the ongoing trend strength ,1743053980454826033,,dipset446,en,Morocco,0,0,0,https://twitter.com/medihakaraal/status/1743053980454826033,532361792,medihakaraal
1743049656077328593,Thu Jan 04 23:32:32 +0000 2024,2,@Kaminarizx3 At an avg #Bitcoin price of $44 300 - the $MARA hodl increase today is the equivalent of 370 $BTC mined which is about 17 days of mining for $CLSK,1743052823963615440,,Kaminarizx3,en,,0,2,0,https://twitter.com/CK_Cryptoklepto/status/1743052823963615440,1717001045992251392,CK_Cryptoklepto
1742469955583385674,Thu Jan 04 23:28:57 +0000 2024,0,@mmndmm The price of soy futures has recently dropped to its lowest point since June due to the improved weather conditions for soybean crops in Brazil. This development has influenced the overall market sentiment impacting not only soy futures but also other commodities like Bitcoin.,1743051922595057944,,mmndmm,en,Zambia,0,0,0,https://twitter.com/HakanKa18366572/status/1743051922595057944,726419125,HakanKa18366572
1743051910486310914,Thu Jan 04 23:28:54 +0000 2024,1,Bitcoin Price Nears $45K as Spot BTC ETFs Near Finish Line check the full article on our website #bullrun #news! #Crypto #Bitcoin #Invest #CryptoEducation #Blockchain #Business #Finance,1743051910486310914,,,en,Los Angeles,0,1,0,https://twitter.com/bullruNews/status/1743051910486310914,1687242098586910723,bullruNews
1743030540679430534,Thu Jan 04 23:28:30 +0000 2024,1,@invest_answers Its wrong. Blackrock has already bought when the price of Bitcoin was under 20k.,1743051810154406282,,invest_answers,en,,0,1,0,https://twitter.com/Minilhara/status/1743051810154406282,1472358656784146435,Minilhara
1742934137806467457,Thu Jan 04 23:12:44 +0000 2024,0,@relai_app How about lower #Bitcoin price?,1743047843189751877,,relai_app,en,,0,0,0,https://twitter.com/BatscheBatsche/status/1743047843189751877,978991211494043651,BatscheBatsche
1743047811850281424,Thu Jan 04 23:12:37 +0000 2024,0,BITCOIN PREDICTION RESULT Deal Close: 0.112 BTC for $44 212.34 Entry: BUY Entry Price: $44 554.13(60 min ago on Bybit) Amount: $4 990 Trade Profit: $-38.3 Daily : $-254(-5.1%) Monthly: $-332(-6.7%) #Bitcoin #BTC #Bybit https://t.co/17QWrsl5Mt https://t.co/3wAWE28w04,1743047811850281424,https://pbs.twimg.com/media/GDCMv2hbEAA29tn.png,,en,,0,0,0,https://twitter.com/cryptojohnsmith/status/1743047811850281424,1264448654212919296,cryptojohnsmith
1743047788039201160,Thu Jan 04 23:12:31 +0000 2024,1,Keep stacking and #HODL'ing #Litecoin while the price is still affordable! When #Bitcoin becomes congested and no longer affordable investors will flock to $LTC!,1743047788039201160,,,en,,0,0,0,https://twitter.com/JA091121/status/1743047788039201160,1340805107533824001,JA091121
1742942639031308501,Thu Jan 04 23:12:04 +0000 2024,2,@wealthion #bitcoinprice,1743047675199541361,,wealthion,qme,Isle of Man,0,0,0,https://twitter.com/MGMGASMAN/status/1743047675199541361,1601025823695413249,MGMGASMAN
1743047574796288160,Thu Jan 04 23:11:40 +0000 2024,2, CallBot Performance vs. Bitcoin Price (July 27th - today) Soaring through the trading skies: A journey with CallBot and Bitcoin! #cryptocurrencies #china #yuga #daytrader #love #MOB https://t.co/cB4RkqHZep,1743047574796288160,https://pbs.twimg.com/media/GDCMiAAXcAE67zi.jpg,,en,,0,1,1,https://twitter.com/CallBotCrypto/status/1743047574796288160,1506427976912719873,CallBotCrypto
1743047301407420723,Thu Jan 04 23:10:35 +0000 2024,1,Open interest on perpetual #BTC futures fell by more than $1B in a matter of hours as spot prices fell sharply reversing recent gains #Bitcoin #BTCETF #BitcoinETF #Crypto #Crypto2024 #CryptoNews #Web3 #Web3News #Web3Community #CryptoCommunity #BitcoinPrice #CryptoMarket https://t.co/DXTZQakHgE,1743047301407420723,https://pbs.twimg.com/media/GDCL6ozXMAAj3zY.jpg,,en,Crypto World,0,2,0,https://twitter.com/AboutCryptoNews/status/1743047301407420723,1526777682679238662,AboutCryptoNews
1743047300140679365,Thu Jan 04 23:10:35 +0000 2024,0,Will Bitcoin price surpass $46K before a spot BTC ETF approval? - Source: Cointelegraph. https://t.co/2tMu7VnIPh #StockMarket,1743047300140679365,,,en,"Texas, USA",0,0,0,https://twitter.com/AmineTX/status/1743047300140679365,30736028,AmineTX
