conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1733274574610137207,Fri Dec 08 23:57:15 +0000 2023,1,BITCOINERS I would say man your ships with btc content to share. The more the bitcoin price rises the more nocoiners &amp; pundits alike will attack but fear not as most are just intimidated &amp; want to understand more on why it's so lucrative. Be a reputable bearer of knowledge.,1733274574610137207,,,en,,0,0,0,https://twitter.com/jessebabies/status/1733274574610137207,4119727762,jessebabies
1733271218952995282,Fri Dec 08 23:57:07 +0000 2023,1,@creatine_cycle missing: - those who draw lines on bitcoin price chart,1733274537385730066,,creatine_cycle,en,"Oakland, CA",0,0,0,https://twitter.com/scorzeth/status/1733274537385730066,14412531,scorzeth
1733274431076663693,Fri Dec 08 23:56:42 +0000 2023,0,This could drive up the price of Bitcoin and make it more widely accepted as a store of value. Increased regulation of the cryptocurrency industry: The approval of a spot Bitcoin ETF would bring the cryptocurrency industry under more regulatory scrutiny.,1733274435656769757,,Moncemon7,en,Romania,0,1,0,https://twitter.com/Moncemon7/status/1733274435656769757,1109806004118519808,Moncemon7
1733273980994261097,Fri Dec 08 23:54:54 +0000 2023,1,Just take some $RON for future. rn price is $1.76 good luck. #crypto #whale #ronin #Blockchain #Bitcoin #Ethereum #Altcoins #DeFi #CryptoNews #BlockchainTechnology #CryptocurrencyMarket #CryptoTrading #SmartContracts #CryptoCommunity #DigitalAssets #CryptoInvesting #Airdrop,1733273980994261097,,,en,Kyiv,0,1,0,https://twitter.com/neverpmhere/status/1733273980994261097,1620126174037827586,neverpmhere
1733273844646088982,Fri Dec 08 23:54:21 +0000 2023,1,Bitcoin gearing up for another move higher as value keeps rising with price. #btc #bitcoin #Crypto #BTCUSD #BTCUSDT #trading #investing https://t.co/xJyubWhs9Q,1733273844646088982,https://pbs.twimg.com/media/GA3THSLacAAxSxm.png,,en,,0,0,0,https://twitter.com/onthetickgrind/status/1733273844646088982,3003963822,onthetickgrind
1733273450016334171,Fri Dec 08 23:52:47 +0000 2023,4,you get the price you deserve #Bitcoin,1733273450016334171,,,en,"New York, NY",0,0,1,https://twitter.com/SelmanIstar/status/1733273450016334171,927555821386465280,SelmanIstar
1733189684359282880,Fri Dec 08 23:51:56 +0000 2023,0,@BTC_Elementary @parman_the @w_s_bitcoin @blockstream has you covered with this book. They also make it available on github if it's to steep a price. Also Jade has multisig 2of2 managed by green using a 2fa method or 2of3 where you have two they one via 2fa. https://t.co/DdCcSu3OIu,1733273236501106908,,BTC_Elementary,en,USA,0,0,0,https://twitter.com/ReichardKonige/status/1733273236501106908,1601371700519751681,ReichardKonige
1733272419043823919,Fri Dec 08 23:48:42 +0000 2023,0, In a free market prices fall to the marginal cost of production. What will happen to the price of corn when the cost of production gets doubled every 4 years by design and also: https://t.co/A9geNS9RJq,1733272419043823919,https://pbs.twimg.com/media/GA3SEpqWYAAcqRx.jpg,,en,Secret spot,0,0,0,https://twitter.com/Bitcoin_kook/status/1733272419043823919,1241686507225862145,Bitcoin_kook
1733272330443370848,Fri Dec 08 23:48:20 +0000 2023,0, The #Bitcoin balance on exchanges is dropping while the price rallies https://t.co/ISHngQyeYH,1733272330443370848,https://pbs.twimg.com/media/GA3R_6sXYAAxYPW.jpg,,en,"Dayton, OH",0,0,0,https://twitter.com/juliennesilk/status/1733272330443370848,1668979478691823620,juliennesilk
1733270552335229356,Fri Dec 08 23:47:07 +0000 2023,0,@maxkeiser Tether counterfeiting USD to artificially pump bitcoin price?,1733272022086570136,,maxkeiser,en,USA and Germany,0,0,0,https://twitter.com/Econ101_author/status/1733272022086570136,1593943843891826689,Econ101_author
1733253011110232428,Fri Dec 08 23:46:21 +0000 2023,1,@MaciejZM @AvidCommentator Tell me you know nothing about Bitcoin without telling me you know nothing about bitcoin The core problem is fiat is broken and will be debased into oblivion causing further asset price inflation in dollar terms. Everything stems from it. Time to do the work or don t.,1733271828368605522,,ForstZM,en,Australia,0,1,0,https://twitter.com/SamuelPMacD/status/1733271828368605522,943587276444942336,SamuelPMacD
1733271346812162314,Fri Dec 08 23:44:33 +0000 2023,2,The use of a diversified portfolio also enhances resilience. In the event of a significant price fluctuation in one asset the impact on the overall stability of CryptoPila is minimized. This protects the value of the token and provides stability to users. #Crypto #BTC #Bitcoin https://t.co/ieDvW3p6Un,1733271377401241692,https://pbs.twimg.com/media/GA3RIWjXoAAQ5Pm.jpg,CryptoPilaX,en,Ireland,0,1,1,https://twitter.com/CryptoPilaX/status/1733271377401241692,1724330891642650624,CryptoPilaX
1730516909240746206,Fri Dec 08 23:44:02 +0000 2023,1,️Dec 8-9 Alt Season Alt Coin up ️Dominance(BTC.D)↘️️ Bitcoin ↗️️↗️ Alt coin ↗️ ️Market Cap Total ↗️ Total 2↗️ Total 3↗️ (Total 2 Total 3 &gt; Total) ️ Alt Coin Chain and Layers Dominance and Price ↗️️️#Bitcoin #altcoins #Crypto https://t.co/IrbSD8FPwz,1733271248019529786,https://pbs.twimg.com/media/GA3RArSacAA-72s.jpg,PnPna_Pn,en,,0,0,0,https://twitter.com/PnPna_Pn/status/1733271248019529786,1487660118233972737,PnPna_Pn
1733194806879535217,Fri Dec 08 23:40:54 +0000 2023,0,@OwenBenjamin Everyone gets bitcoin at the price they deserve.,1733270459452395660,,OwenBenjamin,en,America,0,0,0,https://twitter.com/sstackmore/status/1733270459452395660,14996958,sstackmore
1733270272504168776,Fri Dec 08 23:40:10 +0000 2023,0,Bitcoin Price's (BTC) Next Move Might Depend on Interest Rate Outlook check the full article on our website #bullrun #news! #Crypto #Bitcoin #Invest #CryptoEducation #Blockchain #Business #Finance,1733270272504168776,,,en,Los Angeles,0,0,0,https://twitter.com/bullruNews/status/1733270272504168776,1687242098586910723,bullruNews
1733270268649636256,Fri Dec 08 23:40:09 +0000 2023,14,Ethereum Price to Surge Massively Suggests This ETH Chart. #Ethereum The chart comparing Ethereum (ETH) and Bitcoin (BTC) reveals a short-term downtrend for ETH against BTC. The underperformance is linked to subdued periods for decentralized finance (DeFi) and non-fungible ,1733270268649636256,,,en,,0,15,0,https://twitter.com/tan2101_le/status/1733270268649636256,3117200162,tan2101_le
1733270193848340568,Fri Dec 08 23:39:51 +0000 2023,0,Few trader's price targets for the top are even worse than their calls for the bottom.. Neither #Bitcoin fall to $11k even after the big crash news nor it will reach $500k in this bull rally.. Let's be realistic and understand the pattern,1733270193848340568,,,en,UAE,0,0,0,https://twitter.com/Deebaweb3/status/1733270193848340568,1597248463237955585,Deebaweb3
1733270176680878517,Fri Dec 08 23:39:47 +0000 2023,2,What's driving the price of Solana (SOL) up today 08.12 ?! Solana's valuation is closely linked to a number of factors with the broader market sentiment a significant influence. Bitcoin (BTC)'s rally past $44.000 played a key role creating a ripple effect that lifted several https://t.co/f45Rw5XjUX,1733270176680878517,https://pbs.twimg.com/media/GA3QCGuXwAAPt_a.jpg,,en,Our Crypto World,0,0,0,https://twitter.com/Our_CryptoWorld/status/1733270176680878517,1522873294617300992,Our_CryptoWorld
1733270047865421868,Fri Dec 08 23:39:16 +0000 2023,444,If you are not spending #Bitcoin you are just a fiat price speculator,1733270047865421868,,,en,"El Zonte, El Salvador",25,185,59,https://twitter.com/Bitcoinbeach/status/1733270047865421868,1158640986181890049,Bitcoinbeach
1733270007348388333,Fri Dec 08 23:39:07 +0000 2023,2,2 Reasons Why An Ethereum Mega Bull Run Is Inevitable https://t.co/VEuHncC1G9 #Bitcoin #Ethereum #News #crypto #Bitcoin #BitcoinETFs #bitcoinprice #BTC #BTCUSDT #ETH #ethbtc #Ethereum #EthereumETFs #Ethereumprice #ETHUSDT #news https://t.co/VEuHncC1G9,1733270007348388333,,,en,"London, England",0,0,0,https://twitter.com/CryptoBreakNews/status/1733270007348388333,981624095610691584,CryptoBreakNews
1733269766385897931,Fri Dec 08 23:38:09 +0000 2023,0,Polkadot Price: $6.89 (10.33%) Done more than 2800+ pre-sales and 800+ Project Consulting From Marketing To #Exchange Listings And raised close To 400 Million For our Clients #BTC #ETH #BNB #MATIC #SHIB #XRP #LUNC #DOGE #Bitcoin FOLLOW US FOR DAILY #AIRDROP,1733269766385897931,,,en,WORLDWIDE,0,2,0,https://twitter.com/kredictofficial/status/1733269766385897931,1526451104040353794,kredictofficial
1733269603290349847,Fri Dec 08 23:37:30 +0000 2023,0,BITCOIN PRICE PREDICTION PRICE : FALL⤵ in 60 min. SELL 0.113 BTC for $44 180.59 apiece on Bybit Target price : $43 296.98 Amount: $4 992 #Bitcoin #BTC #Bybit https://t.co/INCIVDrv1h https://t.co/I7jS7j6iix,1733269603290349847,https://pbs.twimg.com/media/GA3PhNibMAABUhe.png,,en,,1,0,0,https://twitter.com/cryptojohnsmith/status/1733269603290349847,1264448654212919296,cryptojohnsmith
1733227999091384396,Fri Dec 08 23:36:31 +0000 2023,0,@w_thejazz Ehhh! Sorry to burst ur hopes up but have u not look at bitcoin price and that is y,1733269355306287197,,w_thejazz,en,,0,0,0,https://twitter.com/Family65265298/status/1733269355306287197,1386198895303151616,Family65265298
1733269172816347461,Fri Dec 08 23:35:48 +0000 2023,0,BITCOIN PREDICTION RESULT Deal Close: 0.113 BTC for $44 189.99 Entry: SELL Entry Price: $44 361.42(61 min ago on Bybit) Amount: $5 013 Trade Profit: $19.4 Daily : $-71(-1.4%) Monthly: $-7(-0.1%) #Bitcoin #BTC #Bybit https://t.co/0OsbE11oiS https://t.co/ixutxPn9Zr,1733269172816347461,https://pbs.twimg.com/media/GA3PIJiaIAAIg9X.png,,en,,0,0,0,https://twitter.com/cryptojohnsmith/status/1733269172816347461,1264448654212919296,cryptojohnsmith
1733198996792041664,Fri Dec 08 23:34:34 +0000 2023,0,@OwenBenjamin People don't sell bitcoin because they have done it before and regret it. Everyone regrets selling btc if you wait long enough. $BTC is the best performing asset in the last 50 years. Owen.. Any asset that has more sellers than buyers will cause downward price pressure.,1733268865134576055,,OwenBenjamin,en,,0,0,0,https://twitter.com/fuckalota/status/1733268865134576055,1236381846998593536,fuckalota
1733268628345155792,Fri Dec 08 23:33:38 +0000 2023,0,#Bitcoin haters when they see BTC price https://t.co/xopEhgbhpl,1733268628345155792,https://pbs.twimg.com/media/GA3OoYdWAAEThzS.jpg,,en,Netherlands 🇳🇱,0,0,0,https://twitter.com/Mio_Mind/status/1733268628345155792,1456595343722885121,Mio_Mind
1733235104028524738,Fri Dec 08 23:31:36 +0000 2023,1,@OwenBenjamin Many people fail to understand #Bitcoin at first. Won't be the last. Everyone gets #Bitcoin at the price they deserve,1733268116535124321,,OwenBenjamin,en,"Atlanta, GA USA",0,0,0,https://twitter.com/GentleBen187/status/1733268116535124321,23947688,GentleBen187
1733267832928977393,Fri Dec 08 23:30:28 +0000 2023,0,In November Bitcoin price showed good upward dynamics on news of the adoption of a spot Bitcoin ETF. Our trading indicator TradeINEX AI Signals as always warned about this in advance! And even during the flat period it gave 8 signals for Bitcoin on the 1H timeframe. Thanks https://t.co/jdrQZz4eK4,1733267832928977393,https://pbs.twimg.com/media/GA3NqSZWsAAwOGJ.jpg,,en,"California, USA",0,0,0,https://twitter.com/TradeInex/status/1733267832928977393,1463258193425883136,TradeInex
1733267777752830070,Fri Dec 08 23:30:15 +0000 2023,9, Bitcoin hitting $750K to $1M by 2026! Analysts see a major financial crisis on the horizon with Bitcoin benefiting from mounting debt and inflation. Will the cryptocurrency outperform as people seek better returns in turbulent times? #BitcoinPrice #Bitcoin #CryptoMarke https://t.co/1BWtzCezDB,1733267777752830070,https://pbs.twimg.com/media/GA3N2w0W4AAI48-.jpg,,en,,0,0,3,https://twitter.com/KnitFinance/status/1733267777752830070,1328574857714536449,KnitFinance
1733267765476098438,Fri Dec 08 23:30:12 +0000 2023,0, Bitcoin hitting $750K to $1M by 2026! Analysts see a major financial crisis on the horizon with Bitcoin benefiting from mounting debt and inflation. Will the cryptocurrency outperform as people seek better returns in turbulent times? #BitcoinPrice #Bitcoin #CryptoMarke https://t.co/x1CJiO6rZ1,1733267765476098438,https://pbs.twimg.com/media/GA3N2EVWQAA-vFa.jpg,,en,,0,0,0,https://twitter.com/Ninjaverse12/status/1733267765476098438,1457197262971412480,Ninjaverse12
1733267739416858815,Fri Dec 08 23:30:06 +0000 2023,0, Bitcoin hitting $750K to $1M by 2026! Analysts see a major financial crisis on the horizon with Bitcoin benefiting from mounting debt and inflation. Will the cryptocurrency outperform as people seek better returns in turbulent times? #BitcoinPrice #Bitcoin #CryptoMarke https://t.co/EzAb1KiGoB,1733267739416858815,https://pbs.twimg.com/media/GA3N0feWYAArgy2.jpg,,en,,0,1,0,https://twitter.com/Inbuiltfinance/status/1733267739416858815,1605593175925878784,Inbuiltfinance
1733267735432355932,Fri Dec 08 23:30:05 +0000 2023,0, Bitcoin's path hinges on the SEC's decision day with $25K as the new target. Meanwhile GBTC rebounds erasing its discount. Will regulatory news set the course for BTC's next move? #BitcoinPrice #GBTC #SmartContracts #BlockchainInnovation #BitcoinDevelopment #Bitcoin https://t.co/pAPf5Hhw8t,1733267735432355932,https://pbs.twimg.com/media/GA3N0d9XAAAJi_z.jpg,,en,Dubai,0,0,0,https://twitter.com/Btclayer_/status/1733267735432355932,1697184722106159104,Btclayer_
1733267728901816372,Fri Dec 08 23:30:03 +0000 2023,1, Bitcoin hitting $750K to $1M by 2026! Analysts see a major financial crisis on the horizon with Bitcoin benefiting from mounting debt and inflation. Will the cryptocurrency outperform as people seek better returns in turbulent times? #BitcoinPrice #Bitcoin #CryptoMarke https://t.co/NhGFhOJ49V,1733267728901816372,https://pbs.twimg.com/media/GA3Nz7vWcAAQ8D_.jpg,,en,Hyderabad,0,0,0,https://twitter.com/catsapes1/status/1733267728901816372,1457202822974296064,catsapes1
1733267722622874068,Fri Dec 08 23:30:02 +0000 2023,0, Bitcoin hitting $750K to $1M by 2026! Analysts see a major financial crisis on the horizon with Bitcoin benefiting from mounting debt and inflation. Will the cryptocurrency outperform as people seek better returns in turbulent times? #BitcoinPrice #Bitcoin #CryptoMarke https://t.co/3ipERoqorv,1733267722622874068,https://pbs.twimg.com/media/GA3NzjvXEAA0SZh.jpg,,en,,0,0,0,https://twitter.com/weld_finance/status/1733267722622874068,1457199165243461635,weld_finance
1733267721834426591,Fri Dec 08 23:30:02 +0000 2023,0,Current Bitcoin Price: USD $44 235.51 GBP £36 962.84 Euro €43 091.85 #bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency,1733267721834426591,,,en,Everywhere,0,0,0,https://twitter.com/BitconBot/status/1733267721834426591,1349533110606716930,BitconBot
1733267671687328203,Fri Dec 08 23:29:50 +0000 2023,1,Don't be a b!tch!! Get off ZERO!! BUY #Bitcoin . $100 = .0022 BTC. Current price $44 222,1733267671687328203,,,en,New Lands,0,0,0,https://twitter.com/realjoecal/status/1733267671687328203,1711800642090512384,realjoecal
1733267168077201491,Fri Dec 08 23:27:50 +0000 2023,0,JUST IN ️: #Bitcoin price surged as high as $44 700 following the technical details of the ETF between Fidelity and the SEC.,1733267168077201491,,,en,Decentralized,0,0,0,https://twitter.com/alpha_futures/status/1733267168077201491,1710441898987380736,alpha_futures
1733265210712981537,Fri Dec 08 23:27:09 +0000 2023,1,@Bitcoin Why you tweeting about the price again,1733266997671043193,,Bitcoin,en,,0,0,0,https://twitter.com/Muchoroacho/status/1733266997671043193,261931322,Muchoroacho
1733266556036272148,Fri Dec 08 23:25:24 +0000 2023,0,Bitcoin: Price: Dipped after US job growth surpassed estimates. Analysis: Short-term correction likely; long-term outlook remains positive due to ETF optimism.,1733266556036272148,,,en,,0,0,0,https://twitter.com/Khai_Lee1978/status/1733266556036272148,1693831077180350464,Khai_Lee1978
1733266526680023317,Fri Dec 08 23:25:17 +0000 2023,0,Bitcoin's price is currently stable at $26 984 showing no change in the past hour and a slight fluctuation in the past few hours. #crypto #btc,1733266526680023317,,,en,,0,0,0,https://twitter.com/syhyPrateFOMO/status/1733266526680023317,1725975033728921600,syhyPrateFOMO
1733266275302854867,Fri Dec 08 23:24:17 +0000 2023,0,#Bitcoin Spot-ETF is around the corner. Either this year or early January. Expecting huge price jumps both bitcoin and alts,1733266275302854867,,,en,Earth 🌎,0,0,0,https://twitter.com/TaTholex/status/1733266275302854867,1189473520356679680,TaTholex
1733252181296632074,Fri Dec 08 23:22:40 +0000 2023,0,@MatthewRyanCase @Excellion Bitcoin has had a price ratchet for almost a quarter. Regardless of the supposed reason for the pump it ratchets up and stays. Then ratchets up and stays. Very interesting mechanism.,1733265868967317684,,MatthewRyanCase,en,,0,1,0,https://twitter.com/tbh_tnh/status/1733265868967317684,1629955719628742657,tbh_tnh
1733265724934660216,Fri Dec 08 23:22:06 +0000 2023,0,#Bitcoin Price: $44 250 https://t.co/iu6r1EKIof,1733265724934660216,https://pbs.twimg.com/media/GA3L_dlXYAEqDTJ.jpg,,en,,0,0,0,https://twitter.com/Price/status/1733265724934660216,1590755045057912842,Price
1733166968595706255,Fri Dec 08 23:20:51 +0000 2023,1,@RussCumswell @SvenVanHauwe @profstonge That is what I was thinking with only those that have the means to mine or purchase bitcoin at a very high price. How would regular people have anything?,1733265410642862506,,RussCumswell,en,Stradling two worlds,0,1,0,https://twitter.com/starseed1981/status/1733265410642862506,1640369439060131840,starseed1981
